fecha,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,vvmed,vvmax,dvmed,prec,eto
27/07/2000,    27.80,    36.20,    19.70,    53.90,    81.80,    30.90,   297.90,     1.00,     4.40,    80.40,     0.00,     5.80
28/07/2000,    29.50,    38.50,    21.60,    46.30,    85.40,    13.50,   297.80,     1.40,     5.40,    91.00,     0.00,     6.60
29/07/2000,    27.10,    32.10,    23.90,    66.00,    92.40,    35.10,   245.70,     1.90,     4.90,    79.60,     0.00,     5.50
30/07/2000,    26.30,    31.60,    22.20,    62.60,    85.60,    40.40,   283.30,     1.50,     4.80,    97.00,     0.00,     5.50
31/07/2000,    27.00,    34.20,    19.10,    52.10,    75.50,    30.20,   286.80,     1.10,     4.90,    96.50,     0.00,     5.60
01/08/2000,    27.80,    35.90,    20.60,    51.00,    84.60,    20.40,   258.00,     1.20,     4.70,    90.70,     0.00,     5.60
02/08/2000,    29.30,    39.80,    21.20,    39.90,    61.10,    20.10,   222.30,     1.20,    12.50,   326.60,     0.30,     5.70
03/08/2000,    28.60,    33.80,    22.90,    56.60,    71.70,    42.40,   298.20,     1.80,None,   102.00,     0.00,     6.20
04/08/2000,    26.10,    30.00,    23.40,    56.90,    71.00,    42.80,   211.90,     1.80,     5.00,    93.60,     0.00,     4.90
05/08/2000,    25.20,    30.50,    19.70,    58.40,    82.90,    31.00,   259.20,     1.30,     4.90,   105.10,     0.00,     5.10
06/08/2000,    24.00,    28.70,    19.10,    63.80,    84.80,    44.40,   190.10,     1.20,     4.10,    95.40,     0.00,     3.90
07/08/2000,    24.80,    29.60,    19.50,    57.70,    87.80,    32.20,   301.60,     1.40,None,    98.50,     0.00,     5.40
08/08/2000,    24.80,    31.80,    17.90,    58.00,    90.10,    26.30,   293.10,     1.10,     4.30,    82.40,     0.00,     5.30
09/08/2000,    25.90,    34.20,    17.90,    51.10,    87.30,    21.40,   289.30,     0.90,     4.10,   106.00,     0.00,     5.30
10/08/2000,    26.80,    35.40,    18.40,    46.20,    76.80,    19.90,   276.60,     0.90,     5.30,    96.20,     0.00,     5.20
11/08/2000,    27.80,    36.00,    20.00,    46.90,    72.40,    24.50,   238.20,     0.90,     4.30,   343.70,     0.00,     4.90
12/08/2000,    29.60,    35.90,    24.30,    33.90,    84.50,    17.70,   266.20,     1.30,     6.00,   284.30,     0.00,     5.80
13/08/2000,    27.20,    35.00,    21.70,    60.30,    91.60,    29.70,   259.30,     0.90,     4.40,    98.70,     0.00,     5.00
14/08/2000,    27.80,    38.10,    19.40,    42.70,    70.70,    16.00,   268.50,     0.80,     4.70,    69.80,     0.00,     5.10
15/08/2000,    27.70,    35.70,    20.20,    41.50,    64.20,    23.10,   266.40,     1.10,     4.50,    97.30,     0.00,     5.40
16/08/2000,    28.10,    36.30,    20.50,    44.60,    73.00,    21.90,   265.00,     0.90,     4.40,   107.30,     0.00,     5.20
17/08/2000,    27.90,    35.70,    20.20,    43.10,    72.90,    23.70,   267.00,     1.40,     5.00,    93.80,     0.00,     5.70
18/08/2000,    27.30,    35.70,    20.80,    60.00,    80.50,    36.10,   252.70,     1.00,     4.70,    85.00,     0.00,     5.00
19/08/2000,    29.60,    40.70,    20.70,    56.30,    91.90,    10.70,   260.20,     0.90,    10.10,   307.40,     0.00,     5.50
20/08/2000,    29.90,    40.70,    21.40,    55.40,    96.90,    20.10,   241.10,     0.90,None,    22.70,     0.00,     5.20
21/08/2000,    31.70,    38.40,    25.00,    45.50,    83.60,    18.80,   269.00,     1.20,     7.30,    71.40,     0.00,     5.90
22/08/2000,    29.50,    35.10,    22.20,    28.30,    62.80,    16.30,   299.40,     1.10,     4.80,    83.50,     0.00,     5.70
25/08/2000,    29.60,    39.70,    22.00,    53.90,    91.20,    12.20,   245.70,     1.00,     4.10,   107.80,     0.00,     5.40
26/08/2000,    28.10,    35.80,    22.10,    44.30,    85.00,    16.20,   251.80,     1.30,     5.50,   272.30,     0.00,     5.40
27/08/2000,    27.40,    32.20,    22.00,    42.90,    73.50,    28.30,   245.80,     1.60,     4.80,    81.00,     0.00,     5.20
28/08/2000,    26.30,    30.70,    22.40,    65.40,    87.30,    42.60,   193.90,     1.60,     4.50,    65.80,     0.00,     4.20
29/08/2000,    25.30,    29.90,    21.30,    69.20,    88.40,    49.70,   173.00,     1.10,     4.20,    52.10,     0.00,     3.50
30/08/2000,    26.80,    33.20,    22.40,    66.60,    83.50,    42.90,   179.90,     1.00,     4.80,    63.80,     0.30,     3.90
31/08/2000,    26.90,    32.80,    22.60,    69.70,    90.10,    44.70,   224.50,     1.20,     4.70,    98.60,     0.00,     4.50
01/09/2000,    26.90,    33.90,    21.70,    72.60,    97.10,    42.50,   221.90,     0.90,     3.40,   331.20,     0.00,     4.20
02/09/2000,    26.60,    33.40,    22.00,    73.40,    97.80,    44.40,   215.10,     0.90,     4.60,    68.70,     0.00,     4.10
03/09/2000,    26.80,    33.70,    21.60,    67.00,    91.00,    40.60,   216.00,     0.90,     4.30,   133.60,     0.00,     4.10
04/09/2000,    24.00,    29.20,    21.00,    77.20,    91.10,    53.80,   132.30,     0.80,     7.10,    74.20,     0.30,     2.70
05/09/2000,    24.10,    29.80,    19.50,    68.50,    97.50,    40.80,   220.10,     0.90,     3.90,    94.60,     0.00,     3.80
06/09/2000,    23.70,    32.00,    16.90,    60.50,    86.30,    29.90,   248.40,     0.70,     3.30,   352.40,     0.00,     4.00
07/09/2000,    26.60,    36.80,    17.60,    51.40,    92.10,    14.30,   247.40,     1.10,     5.90,   266.90,     0.00,     5.00
08/09/2000,    25.40,    30.10,    21.40,    65.20,    84.00,    41.60,   202.40,     1.20,     4.80,    89.80,     0.00,     4.00
09/09/2000,    24.40,    29.70,    19.10,    58.50,    90.80,    31.80,   233.60,     1.00,     4.60,    93.10,     0.00,     4.00
10/09/2000,    23.50,    31.00,    17.40,    57.70,    79.10,    35.50,   244.20,     0.80,     3.70,    81.90,     0.00,     4.00
11/09/2000,    23.10,    30.90,    16.70,    63.80,    84.10,    31.00,   211.00,     0.80,     4.20,    80.40,     0.00,     3.70
12/09/2000,    23.80,    31.50,    18.00,    70.10,    94.10,    39.70,   222.30,     0.70,     4.30,   283.90,     0.00,     3.70
13/09/2000,    24.70,    32.80,    18.90,    68.60,    91.70,    39.30,   218.00,     0.70,     3.90,   144.60,     0.00,     3.80
14/09/2000,    25.10,    34.60,    17.90,    61.30,    92.80,    19.30,   225.20,     0.80,     4.00,    91.50,     0.00,     4.00
15/09/2000,    25.70,    36.50,    16.90,    48.70,    85.00,    16.40,   231.70,     0.60,     4.40,   114.70,     0.80,     4.00
16/09/2000,    26.60,    37.70,    18.60,    40.00,    78.70,    14.40,   230.70,     0.90,     5.20,   257.40,     0.00,     4.40
17/09/2000,    26.70,    33.70,    21.10,    43.90,    87.40,    19.70,   200.20,     0.90,     4.50,   103.80,     0.00,     4.00
18/09/2000,    25.30,    32.80,    18.50,    55.40,    93.70,    22.40,   215.50,     0.80,     3.60,   209.90,     0.00,     3.80
19/09/2000,    25.50,    32.10,    18.70,    47.50,    85.10,    21.50,   211.00,     2.00,     5.90,   264.10,     0.00,     4.90
20/09/2000,    22.70,    27.00,    17.10,    29.70,    44.40,    15.90,   240.40,     2.10,     5.90,   310.30,     0.00,     5.10
21/09/2000,    20.90,    29.00,    13.20,    37.50,    69.80,    18.60,   230.80,     0.80,     3.60,    90.80,     0.00,     3.50
22/09/2000,    20.90,    27.30,    13.90,    59.40,    89.20,    32.30,   212.80,     1.10,     4.10,    62.40,     0.00,     3.40
23/09/2000,    22.30,    27.30,    17.30,    67.10,    85.40,    46.50,   145.80,     0.70,     3.10,    58.40,     0.00,     2.50
24/09/2000,    23.50,    31.20,    17.50,    67.90,    93.70,    35.00,   203.30,     0.50,     3.70,   293.00,     0.00,     3.20
25/09/2000,    23.30,    28.20,    19.10,    72.90,    90.30,    47.30,   174.40,     1.10,     4.40,    59.40,     0.00,     3.10
26/09/2000,    23.20,    28.00,    19.80,    75.20,    95.30,    48.80,   150.00,     0.80,     3.40,    60.70,     3.60,     2.60
27/09/2000,    23.50,    29.40,    19.60,    71.50,    99.90,    38.30,   196.40,     0.80,     4.80,    81.20,     0.00,     3.20
28/09/2000,    23.10,    30.00,    17.60,    67.70,    98.50,    34.00,   169.70,     0.90,     5.40,   259.80,     0.20,     3.00
29/09/2000,    21.00,    25.00,    17.90,    52.00,    85.10,    27.60,   138.30,     1.50,     5.70,   292.50,     0.60,     3.10
30/09/2000,    20.40,    24.50,    17.20,    44.10,    58.30,    27.40,   146.00,     1.50,     5.00,   288.10,     0.00,     3.40
01/10/2000,    20.10,    24.90,    14.60,    39.70,    61.50,    24.00,   187.00,     2.10,     7.00,   307.20,     0.00,     4.10
02/10/2000,    23.20,    30.30,    16.60,    37.30,    54.30,    15.30,   213.00,     2.00,     7.40,   306.40,     0.00,     4.90
03/10/2000,    24.10,    31.50,    17.50,    29.30,    68.60,    10.50,   205.50,     1.10,     4.70,   248.40,     0.00,     3.70
04/10/2000,    20.70,    28.30,    15.20,    63.90,    87.40,    40.80,   193.90,     0.80,     3.90,    81.50,     0.00,     2.90
05/10/2000,    20.70,    28.20,    14.80,    65.40,    91.60,    33.70,   164.00,     0.50,     3.40,    88.60,     0.00,     2.40
06/10/2000,    21.20,    27.60,    16.50,    71.60,    96.10,    44.30,   174.60,     0.90,     3.60,    83.50,     0.00,     2.80
07/10/2000,    21.90,    26.50,    18.80,    70.10,    83.40,    46.50,   131.80,     1.10,     4.10,    93.40,     0.00,     2.50
08/10/2000,    21.00,    28.70,    15.80,    68.50,    95.30,    33.50,   185.80,     0.90,     4.30,   266.80,     0.00,     2.90
09/10/2000,    20.90,    29.10,    14.40,    69.30,    99.90,    38.30,   181.40,     0.60,     4.80,   142.00,     0.00,     2.60
10/10/2000,    21.20,    27.50,    14.20,    47.30,    83.00,    26.80,   162.40,     1.00,     4.90,   329.10,     0.00,     2.80
11/10/2000,    22.60,    29.70,    15.20,    35.80,    52.20,    17.20,   188.10,     1.90,     6.60,   253.60,     0.00,     4.40
12/10/2000,    17.20,    24.20,    11.80,    74.90,    98.70,    38.30,    30.00,     1.20,     6.20,   245.10,    17.70,     1.70
13/10/2000,    16.20,    20.60,    11.00,    51.80,    86.90,    34.50,   169.80,     1.60,     6.30,   303.50,     0.00,     2.60
14/10/2000,    16.10,    18.90,    13.10,    46.90,    55.70,    39.50,   102.00,     1.50,     7.10,   300.60,     0.00,     2.40
15/10/2000,    16.90,    23.40,    10.90,    47.00,    76.10,    24.80,   182.70,     0.90,     3.90,   263.10,     0.00,     2.50
16/10/2000,    16.80,    23.20,    12.20,    67.50,    96.70,    42.80,    91.80,     0.50,     2.80,    50.50,     0.60,     1.50
17/10/2000,    17.80,    24.40,    13.00,    71.80,    99.90,    35.70,   175.00,     0.60,     3.40,    86.80,     0.10,     2.20
18/10/2000,    17.90,    25.60,    12.40,    70.70,    99.90,    32.40,   174.30,     0.50,     3.40,   287.80,     0.00,     2.10
19/10/2000,    18.10,    27.40,    12.30,    63.80,    89.80,    25.20,   165.50,     0.80,     4.20,   260.50,     0.00,     2.40
20/10/2000,    17.30,    24.60,    11.60,    76.10,    98.10,    42.60,   152.30,     0.70,     4.00,    90.50,     0.00,     2.00
21/10/2000,    18.50,    22.10,    16.50,    81.30,    99.90,    51.00,    84.00,     0.50,     3.00,    46.60,     0.70,     1.40
22/10/2000,    19.80,    23.40,    16.10,    85.30,    99.90,    61.30,    88.80,     0.90,     4.80,    61.80,     0.40,     1.60
23/10/2000,    17.60,    19.80,    15.80,    97.60,    99.90,    86.60,    16.50,     0.60,     4.80,   203.10,   120.70,     0.70
24/10/2000,    16.90,    20.00,    15.20,    95.00,    99.90,    75.90,    72.70,     0.40,     2.40,    60.70,     4.30,     1.10
25/10/2000,    17.10,    21.80,    14.10,    86.90,    99.90,    56.40,    99.50,     0.50,     5.20,   250.50,     4.30,     1.40
26/10/2000,    17.60,    25.60,    12.20,    78.90,    99.90,    39.10,   157.30,     0.40,     2.50,   274.10,     0.20,     1.80
27/10/2000,    18.10,    25.20,    13.50,    83.50,    99.90,    44.60,   155.00,     0.40,     3.00,   294.80,     0.00,     1.70
28/10/2000,    18.40,    25.70,    13.70,    83.60,    99.90,    45.20,   153.00,     0.70,     3.40,   258.60,     0.10,     2.00
29/10/2000,    19.00,    26.90,    13.80,    74.40,    99.90,    37.60,   151.30,     0.30,     2.10,    16.70,     0.00,     1.70
30/10/2000,    18.10,    23.40,    15.30,    87.40,    99.90,    56.70,   140.90,     0.50,     2.50,    12.20,     0.00,     1.60
31/10/2000,    15.70,    20.30,    13.50,    70.10,    99.90,    36.00,   102.10,     0.70,     4.40,   279.60,     3.60,     1.50
01/11/2000,    14.40,    20.70,     8.50,    64.20,    90.90,    39.10,   159.20,     0.50,     2.20,    15.10,     0.00,     1.50
02/11/2000,    14.90,    22.00,     8.20,    75.60,    99.90,    33.00,   154.30,     0.40,     2.60,   281.10,     1.50,     1.50
03/11/2000,    17.10,    20.10,    12.50,    59.30,    90.10,    42.10,   127.50,     1.60,     7.10,   307.20,     0.00,     2.00
04/11/2000,    14.30,    19.30,    10.10,    51.80,    79.90,    32.00,   143.70,     0.80,     2.80,   262.40,     0.00,     1.70
05/11/2000,    15.70,    20.70,    11.50,    56.70,    76.60,    32.70,   135.60,     0.90,     5.00,   279.90,     0.00,     1.70
06/11/2000,    19.00,    23.30,    14.80,    48.10,    79.10,    32.50,   100.20,     3.50,    10.90,   266.60,     0.00,     3.60
07/11/2000,    14.30,    18.50,    10.80,    39.50,    57.00,    28.50,   146.40,     2.80,     7.20,   272.60,     0.00,     3.10
08/11/2000,    12.60,    18.60,     8.70,    50.50,    66.90,    29.30,   129.30,     0.90,     4.30,   294.20,     0.00,     1.70
09/11/2000,    11.10,    19.20,     5.80,    63.40,    85.80,    31.10,   143.70,     0.40,     2.30,    49.30,     0.00,     1.20
10/11/2000,    11.50,    17.40,     5.80,    68.60,    92.70,    45.60,   130.50,     0.60,     3.50,    74.20,     0.00,     1.20
11/11/2000,    14.90,    16.80,    13.40,    70.40,    77.00,    61.60,    26.30,     0.10,     1.40,    73.90,     0.00,     0.70
12/11/2000,    15.90,    20.90,    12.20,    78.60,    97.50,    57.30,   121.80,     0.60,     4.80,   301.20,     0.00,     1.30
13/11/2000,    14.10,    17.00,    12.00,    93.40,    99.90,    64.90,    35.10,     0.50,     3.00,   227.10,     1.10,     0.80
14/11/2000,    13.60,    18.40,     9.90,    70.80,    99.50,    38.70,   128.30,     0.50,     3.20,    97.60,     0.10,     1.20
15/11/2000,    12.00,    15.30,     8.90,    76.50,    96.20,    60.20,    38.90,     0.40,     3.00,    23.10,     0.00,     0.80
16/11/2000,    12.90,    20.10,     7.20,    56.90,    80.60,    27.20,   131.60,     0.50,     4.00,   253.00,     0.00,     1.20
17/11/2000,    13.60,    16.80,    10.50,    49.30,    72.70,    33.90,   110.20,     2.20,     7.00,   308.00,     0.00,     2.20
18/11/2000,    13.30,    18.20,    10.50,    41.80,    55.50,    29.30,   130.70,     1.90,     5.10,   295.30,     0.00,     2.40
19/11/2000,    12.10,    19.90,     5.60,    55.40,    83.60,    23.90,   129.20,     1.00,     3.30,   247.10,     0.00,     1.60
20/11/2000,    13.70,    18.80,     8.60,    60.70,    78.20,    44.60,    83.70,     0.80,     6.20,   309.70,     0.00,     1.30
21/11/2000,    13.30,    20.10,     9.10,    59.00,    76.90,    35.80,   123.60,     0.50,     2.30,   249.60,     0.00,     1.10
22/11/2000,    12.80,    20.10,     7.80,    65.20,    84.40,    35.60,   114.90,     0.60,     3.40,   268.60,     0.00,     1.20
23/11/2000,    15.70,    20.60,    10.80,    64.80,    85.40,    32.10,    43.70,     1.50,     6.20,   266.60,     0.00,     1.90
24/11/2000,    12.60,    15.50,     8.70,    58.20,    84.10,    39.10,    65.80,     0.40,     2.10,   230.80,     0.10,     0.90
25/11/2000,    15.50,    22.70,    10.10,    72.00,    90.00,    48.60,    98.60,     0.70,     3.40,   240.10,     0.00,     1.20
26/11/2000,    19.40,    25.20,    12.80,    54.20,    87.30,    33.50,   120.40,     1.60,     6.30,   272.10,     0.00,     2.10
27/11/2000,    18.40,    26.00,    13.20,    61.50,    84.50,    33.00,   112.70,     0.70,     2.80,   230.20,     0.00,     1.40
28/11/2000,    14.20,    20.30,     9.70,    81.90,    99.90,    52.40,    97.80,     0.40,     2.10,    50.20,     0.00,     0.90
29/11/2000,    13.00,    18.90,    10.90,    91.70,    99.90,    63.70,    54.70,     0.40,     3.60,   131.60,     0.50,     0.80
30/11/2000,    13.00,    20.00,     7.70,    72.00,    90.60,    40.60,   111.50,     0.60,     2.00,   189.90,     0.00,     1.00
01/12/2000,    13.50,    19.70,     7.90,    78.30,    99.90,    49.00,   104.70,     0.40,     2.10,    62.10,     0.00,     0.80
02/12/2000,    15.00,    21.00,     9.60,    62.30,    99.90,    14.80,    84.80,     0.70,     3.10,   307.90,     0.00,     1.30
03/12/2000,    14.10,    19.90,    10.60,    43.80,    63.10,    29.00,   110.00,     0.90,     3.80,   268.80,     0.00,     1.40
04/12/2000,    12.40,    20.30,     7.30,    66.70,    90.60,    33.30,    93.50,     0.50,     1.90,   259.60,     0.10,     0.90
05/12/2000,    10.80,    15.30,     6.70,    48.40,    97.40,    22.70,    50.20,     0.30,     3.60,   197.50,     0.00,     0.80
06/12/2000,    13.60,    17.50,    10.50,    79.60,    98.80,    63.90,    58.00,     0.30,     2.50,   166.80,     0.50,     0.80
07/12/2000,    13.50,    16.50,    11.80,    93.50,    99.90,    77.30,    50.40,     0.40,     3.40,   177.40,     0.10,     0.70
08/12/2000,    15.90,    20.60,    11.90,    72.50,    99.90,    45.30,    51.80,     0.50,     2.80,   170.10,     0.00,     0.90
09/12/2000,    13.20,    19.80,     8.90,    63.90,    89.60,    27.00,   103.20,     0.50,     1.90,   151.40,     0.00,     1.00
10/12/2000,    10.90,    19.60,     5.60,None,None,None,   107.90,     0.40,     1.90,   189.20,     0.00,     0.80
11/12/2000,    10.30,    18.10,     5.30,    46.80,    62.60,    19.10,    94.20,     0.20,     1.20,    53.70,     0.00,     0.50
